sensor_id,time,temperature,pressure,humidity,gas_resistance,smell
6,1632898,31.442801,9.115321,32.723911,32611.464844,isopropylAlcohol
7,1632953,31.258595,9.117097,33.180145,61686.746094,isopropylAlcohol
0,1635568,30.411865,9.115364,34.720188,31295.84375,isopropylAlcohol
1,1635622,30.475994,9.115631,33.917645,39203.675781,isopropylAlcohol
2,1635677,30.713516,9.117147,34.063274,37285.171875,isopropylAlcohol
3,1635732,30.910019,9.117198,32.988701,31067.960938,isopropylAlcohol
4,1635788,31.833786,9.119188,31.640858,28744.666016,isopropylAlcohol
5,1635843,31.51055,9.118397,32.86631,38049.941406,isopropylAlcohol
6,1635898,31.422668,9.115355,32.562382,33481.558594,isopropylAlcohol
7,1635953,31.248383,9.11723,33.127602,63241.105469,isopropylAlcohol
0,1638568,30.401815,9.115376,34.621452,16012.008789,isopropylAlcohol
1,1638622,30.46072,9.115417,33.686787,19820.376953,isopropylAlcohol
2,1638677,30.700855,9.11713,34.033249,25376.685547,isopropylAlcohol
3,1638732,30.889786,9.117096,32.811142,15567.988281,isopropylAlcohol
4,1638788,31.826221,9.119042,31.32317,12195.12207,isopropylAlcohol
5,1638843,31.497921,9.118157,32.646809,22808.267578,isopropylAlcohol
6,1638898,31.412601,9.115204,32.231354,15810.276367,isopropylAlcohol
7,1638953,31.238171,9.117204,32.886238,35664.53125,isopropylAlcohol
0,1641568,30.394278,9.115247,34.184544,25346.535156,isopropylAlcohol
1,1641622,30.450537,9.115282,33.073959,28802.880859,isopropylAlcohol
2,1641677,30.690723,9.117219,33.629837,32586.558594,isopropylAlcohol
3,1641732,30.882202,9.117056,32.171982,22614.841797,isopropylAlcohol
4,1641788,31.821177,9.119021,30.364569,14343.34375,isopropylAlcohol
5,1641843,31.497921,9.118402,31.959539,26090.501953,isopropylAlcohol
6,1641898,31.412601,9.11531,31.245493,15976.036133,isopropylAlcohol
7,1641953,31.238171,9.117096,32.133247,38392.320312,isopropylAlcohol
0,1644568,30.376694,9.115428,34.331882,31667.492188,isopropylAlcohol
1,1644622,30.440353,9.115567,33.227142,32989.691406,isopropylAlcohol
2,1644677,30.675528,9.11722,33.760456,35754.191406,isopropylAlcohol
3,1644732,30.864498,9.117099,32.27747,23581.429688,isopropylAlcohol
4,1644788,31.81361,9.119181,30.060846,12371.931641,isopropylAlcohol
5,1644844,31.482767,9.118167,31.758263,23778.5625,isopropylAlcohol
6,1644898,31.412601,9.115204,30.771889,13264.249023,isopropylAlcohol
7,1644953,31.248383,9.117266,31.804533,33040.785156,isopropylAlcohol
0,1647568,30.359106,9.115382,34.163891,24128.181641,isopropylAlcohol
1,1647622,30.419989,9.115505,33.042511,27101.417969,isopropylAlcohol
2,1647677,30.642603,9.117038,33.504654,29809.035156,isopropylAlcohol
3,1647732,30.844269,9.117122,31.931835,18338.109375,isopropylAlcohol
4,1647788,31.790915,9.119062,29.493732,9694.032227,isopropylAlcohol
5,1647843,31.465088,9.118293,31.272388,18974.207031,isopropylAlcohol
6,1647898,31.394983,9.115188,30.079567,10413.277344,isopropylAlcohol
7,1647953,31.233067,9.117376,31.281675,26462.683594,isopropylAlcohol
0,1650568,30.336496,9.115226,33.761135,7881.773438,isopropylAlcohol
1,1650622,30.402166,9.11534,32.539612,12918.853516,isopropylAlcohol
2,1650677,30.64007,9.117183,32.971901,12764.259766,isopropylAlcohol
3,1650732,30.839209,9.117227,31.263086,8449.959961,isopropylAlcohol
4,1650789,31.793438,9.119063,28.725391,6090.597656,isopropylAlcohol
5,1650843,31.470139,9.118134,30.591911,11142.061523,isopropylAlcohol
6,1650898,31.392467,9.115169,29.347279,7339.449707,isopropylAlcohol
7,1650953,31.243277,9.117422,30.644651,17982.580078,isopropylAlcohol
0,1653568,30.326447,9.115166,32.859974,9606.724609,isopropylAlcohol
1,1653622,30.386892,9.115496,31.540819,13831.856445,isopropylAlcohol
2,1653677,30.629938,9.117219,31.9002,14460.008789,isopropylAlcohol
3,1653732,30.821508,9.117089,30.095098,9470.257812,isopropylAlcohol
4,1653788,31.783352,9.119005,27.755806,6090.597656,isopropylAlcohol
5,1653843,31.465088,9.118444,29.694048,10992.786133,isopropylAlcohol
6,1653898,31.372334,9.115394,28.484156,6728.343262,isopropylAlcohol
7,1653953,31.227961,9.117371,29.873533,17144.388672,isopropylAlcohol
0,1656568,30.301321,9.115411,32.863258,10362.694336,isopropylAlcohol
1,1656622,30.366526,9.115628,31.538946,15267.175781,isopropylAlcohol
2,1656677,30.602081,9.117146,32.005463,17982.580078,isopropylAlcohol
3,1656732,30.798748,9.117235,30.143112,11514.933594,isopropylAlcohol
4,1656788,31.755611,9.119189,27.797632,8228.335938,isopropylAlcohol
5,1656843,31.439831,9.118396,29.866348,15775.203125,isopropylAlcohol
6,1656898,31.3522,9.115497,28.487982,9083.167969,isopropylAlcohol
7,1656953,31.210089,9.117673,30.034542,25452.376953,isopropylAlcohol
0,1659568,30.288761,9.115437,32.867741,7123.775391,isopropylAlcohol
1,1659622,30.341068,9.115611,31.463207,10759.918945,isopropylAlcohol
2,1659677,30.591949,9.117127,32.021557,11343.495117,isopropylAlcohol
3,1659732,30.788631,9.117301,30.014389,7385.183594,isopropylAlcohol
4,1659788,31.743002,9.119256,27.44388,5684.846191,isopropylAlcohol
5,1659843,31.439831,9.118301,29.495037,8311.688477,isopropylAlcohol
6,1659898,31.354717,9.115307,28.084307,5684.846191,isopropylAlcohol
7,1659953,31.220301,9.117468,29.609726,12321.910156,isopropylAlcohol
0,1662568,30.288761,9.115419,32.329071,7109.53125,isopropylAlcohol
1,1662622,30.335978,9.115499,30.910631,9882.643555,isopropylAlcohol
2,1662677,30.591949,9.117272,31.324633,10958.904297,isopropylAlcohol
3,1662732,30.781046,9.117189,29.271255,6880.240723,isopropylAlcohol
4,1662788,31.770742,9.119431,26.710497,5684.846191,isopropylAlcohol
5,1662843,31.444881,9.118274,28.789238,7940.446777,isopropylAlcohol
6,1662898,31.377369,9.115767,27.369753,5684.846191,isopropylAlcohol
7,1662953,31.220301,9.117468,28.945633,12436.84375,isopropylAlcohol
0,1665568,30.286249,9.115295,32.063053,8103.317383,isopropylAlcohol
1,1665622,30.328339,9.115489,30.561722,10557.571289,isopropylAlcohol
2,1665677,30.584351,9.117219,31.007723,12531.819336,isopropylAlcohol
3,1665732,30.768402,9.117181,28.812197,7462.686523,isopropylAlcohol
4,1665788,31.765697,9.119573,26.174513,5684.846191,isopropylAlcohol
5,1665843,31.444881,9.118255,28.242332,8109.478027,isopropylAlcohol
6,1665898,31.364786,9.115841,26.803663,5684.846191,isopropylAlcohol
7,1665953,31.225407,9.117652,28.301653,12487.804688,isopropylAlcohol
0,1668568,30.268661,9.115423,32.231003,8146.639648,isopropylAlcohol
1,1668622,30.31052,9.115676,30.689201,10262.989258,isopropylAlcohol
2,1668677,30.566624,9.116983,31.09639,10847.458008,isopropylAlcohol
3,1668732,30.750698,9.117311,28.865782,6587.072754,isopropylAlcohol
4,1668788,31.748047,9.1196,25.873449,5684.846191,isopropylAlcohol
5,1668843,31.437305,9.118457,27.957916,6550.665527,isopropylAlcohol
6,1668898,31.359751,9.11603,26.39325,5684.846191,isopropylAlcohol
7,1668953,31.235617,9.117839,27.920568,9782.941406,isopropylAlcohol
0,1671568,30.26615,9.115458,31.784601,5684.846191,isopropylAlcohol
1,1671622,30.292698,9.115495,30.272741,8097.166016,isopropylAlcohol
2,1671678,30.553959,9.117274,30.363396,7573.964355,isopropylAlcohol
3,1671732,30.738056,9.11727,28.188515,5684.846191,isopropylAlcohol
4,1671788,31.743002,9.119849,25.340731,5684.846191,isopropylAlcohol
5,1671843,31.437305,9.118588,27.264774,5895.357422,isopropylAlcohol
6,1671898,31.32955,9.115966,26.02018,5684.846191,isopropylAlcohol
7,1671953,31.222855,9.118148,27.483479,10781.670898,isopropylAlcohol
0,1674568,30.281223,9.115662,31.442389,6587.072754,isopropylAlcohol
1,1674622,30.295242,9.11569,29.892776,7905.138184,isopropylAlcohol
2,1674677,30.566624,9.117383,30.027979,9216.589844,isopropylAlcohol
3,1674732,30.753229,9.117883,27.78451,5684.846191,isopropylAlcohol
4,1674788,31.725351,9.11977,25.209324,5684.846191,isopropylAlcohol
5,1674843,31.429728,9.118733,27.402502,6498.78125,isopropylAlcohol
6,1674898,31.327036,9.116522,25.998207,5684.846191,isopropylAlcohol
7,1674953,31.202429,9.118127,27.801767,11004.126953,isopropylAlcohol
0,1677568,30.281223,9.115662,30.981749,5706.134277,isopropylAlcohol
1,1677622,30.292698,9.115635,29.468821,7806.782227,isopropylAlcohol
2,1677677,30.566624,9.117291,29.619555,8690.928711,isopropylAlcohol
3,1677732,30.750698,9.118007,27.325668,5684.846191,isopropylAlcohol
4,1677788,31.72031,9.120037,24.981657,5684.846191,isopropylAlcohol
5,1677843,31.429728,9.118827,27.076206,5749.191406,isopropylAlcohol
6,1677898,31.311935,9.117051,25.822968,5684.846191,isopropylAlcohol
7,1677953,31.184559,9.118252,27.684347,10282.776367,isopropylAlcohol
0,1680568,30.268661,9.115809,31.396238,6947.459961,isopropylAlcohol
1,1680622,30.272329,9.115677,29.801453,8991.290039,isopropylAlcohol
2,1680678,30.556492,9.117492,29.976667,10050.250977,isopropylAlcohol
3,1680732,30.727942,9.117887,27.558386,6302.93457,isopropylAlcohol
4,1680788,31.695089,9.120276,24.882456,5684.846191,isopropylAlcohol
5,1680843,31.412048,9.118823,27.036108,7515.265625,isopropylAlcohol
6,1680899,31.271667,9.117064,25.662294,5684.846191,isopropylAlcohol
7,1680953,31.156475,9.118348,27.599279,13707.431641,isopropylAlcohol
0,1683568,30.230976,9.115714,31.454664,9208.632812,isopropylAlcohol
1,1683622,30.257055,9.115815,29.900589,11666.058594,isopropylAlcohol
2,1683677,30.538763,9.117436,30.328352,13913.043945,isopropylAlcohol
3,1683732,30.690008,9.117844,27.883205,8109.478027,isopropylAlcohol
4,1683788,31.647177,9.120309,25.436357,5684.846191,isopropylAlcohol
5,1683843,31.384266,9.118912,27.931242,9520.975586,isopropylAlcohol
6,1683898,31.221334,9.117173,26.218622,5715.306152,isopropylAlcohol
7,1683953,31.113073,9.1182,28.486244,16967.126953,isopropylAlcohol
0,1686568,30.208364,9.115733,32.027554,13272.500977,isopropylAlcohol
1,1686623,30.226507,9.115705,30.457296,15062.367188,isopropylAlcohol
2,1686677,30.521036,9.117381,30.945591,17103.154297,isopropylAlcohol
3,1686733,30.659662,9.117701,28.472851,9272.674805,isopropylAlcohol
4,1686788,31.611874,9.120313,25.868206,5684.846191,isopropylAlcohol
5,1686843,31.348904,9.118845,28.445999,10589.013672,isopropylAlcohol
6,1686898,31.178553,9.117132,26.548069,6160.955078,isopropylAlcohol
7,1686953,31.079885,9.11845,28.916853,18923.712891,isopropylAlcohol
0,1689568,30.185755,9.11577,32.376007,10262.989258,isopropylAlcohol
1,1689622,30.20105,9.115723,30.724279,12009.757812,isopropylAlcohol
2,1689677,30.500772,9.117381,31.18071,13239.552734,isopropylAlcohol
3,1689732,30.639431,9.117902,28.614061,7162.041016,isopropylAlcohol
4,1689788,31.584133,9.120584,25.740953,5684.846191,isopropylAlcohol
5,1689843,31.33375,9.11906,28.227388,7119.020996,isopropylAlcohol
6,1689898,31.150867,9.117209,26.360256,5684.846191,isopropylAlcohol
7,1689953,31.072226,9.118461,28.62155,11577.423828,isopropylAlcohol
0,1692568,30.160633,9.115945,32.20393,5684.846191,isopropylAlcohol
1,1692622,30.180683,9.115855,30.498045,8298.754883,isopropylAlcohol
2,1692677,30.483044,9.117417,30.739357,7766.990234,isopropylAlcohol
3,1692732,30.616673,9.11803,28.189302,5684.846191,isopropylAlcohol
4,1692788,31.563961,9.120953,25.278173,5684.846191,isopropylAlcohol
5,1692843,31.31102,9.119195,27.553352,5684.846191,isopropylAlcohol
6,1692898,31.12822,9.117731,25.873835,5684.846191,isopropylAlcohol
7,1692953,31.051804,9.118867,27.949442,9837.073242,isopropylAlcohol
0,1695568,30.173193,9.115954,31.483118,5684.846191,isopropylAlcohol
1,1695622,30.185772,9.116018,29.989256,7515.265625,isopropylAlcohol
2,1695677,30.48811,9.117543,29.769182,6475.111328,isopropylAlcohol
3,1695732,30.659662,9.118465,27.49819,5684.846191,isopropylAlcohol
4,1695788,31.584133,9.121052,25.10648,5684.846191,isopropylAlcohol
5,1695844,31.341328,9.119646,27.080057,6758.183594,isopropylAlcohol
6,1695898,31.100534,9.118018,25.980417,5684.846191,isopropylAlcohol
7,1695953,31.021168,9.118731,27.819828,14760.147461,isopropylAlcohol
0,1698568,30.183243,9.116313,31.698023,10869.56543,isopropylAlcohol
1,1698622,30.193411,9.115994,30.3367,15289.058594,isopropylAlcohol
2,1698677,30.493176,9.117653,30.021482,12429.597656,isopropylAlcohol
3,1698732,30.674835,9.118849,28.018805,9606.724609,isopropylAlcohol
4,1698788,31.606831,9.121296,26.069262,7114.272949,isopropylAlcohol
5,1698843,31.341328,9.119421,27.949881,10652.463867,isopropylAlcohol
6,1698898,31.125702,9.118322,27.255728,7750.060547,isopropylAlcohol
7,1698953,31.026272,9.118914,28.901115,20685.197266,isopropylAlcohol
0,1701568,30.165655,9.116301,32.566704,13681.060547,isopropylAlcohol
1,1701622,30.208685,9.11633,31.389008,16753.925781,isopropylAlcohol
2,1701677,30.505838,9.117978,31.09086,16206.634766,isopropylAlcohol
3,1701732,30.664719,9.118735,29.283279,10557.571289,isopropylAlcohol
4,1701789,31.601788,9.121131,26.976292,6583.007812,isopropylAlcohol
5,1701843,31.351431,9.11974,28.809174,11235.955078,isopropylAlcohol
6,1701898,31.150867,9.1184,27.956799,7294.27832,isopropylAlcohol
7,1701953,31.04925,9.119132,29.505297,20100.501953,isopropylAlcohol
0,1704568,30.178217,9.116186,32.914028,10759.918945,isopropylAlcohol
1,1704622,30.216324,9.116605,31.71155,13894.919922,isopropylAlcohol
2,1704677,30.513437,9.11807,31.566324,14668.805664,isopropylAlcohol
3,1704732,30.674835,9.118761,29.693659,9137.635742,isopropylAlcohol
4,1704788,31.604309,9.121384,27.130136,5951.273926,isopropylAlcohol
5,1704843,31.356482,9.119919,29.078234,10213.852539,isopropylAlcohol
6,1704898,31.176035,9.118354,27.997534,6686.167969,isopropylAlcohol
7,1704953,31.072226,9.119367,29.607918,17832.265625,isopropylAlcohol
0,1707568,30.183243,9.116313,33.369678,19213.449219,isopropylAlcohol
1,1707622,30.226507,9.11676,32.142723,21476.509766,isopropylAlcohol
2,1707677,30.503305,9.118051,32.251953,24658.0625,isopropylAlcohol
3,1707732,30.669779,9.118918,30.426552,16727.652344,isopropylAlcohol
4,1707788,31.616917,9.121569,27.725397,8318.169922,isopropylAlcohol
5,1707843,31.353954,9.119904,29.729267,14801.110352,isopropylAlcohol
6,1707898,31.183584,9.118536,28.362936,8171.603516,isopropylAlcohol
7,1707953,31.090097,9.119402,29.979033,22099.447266,isopropylAlcohol
0,1710568,30.190781,9.116598,34.095814,24488.234375,isopropylAlcohol
1,1710622,30.223959,9.116546,32.875576,25713.138672,isopropylAlcohol
2,1710677,30.510904,9.118234,33.19973,30888.03125,isopropylAlcohol
3,1710732,30.667248,9.118951,31.499592,20525.978516,isopropylAlcohol
4,1710788,31.609354,9.121638,28.465521,9947.155273,isopropylAlcohol
5,1710843,31.371637,9.120116,30.492481,17553.482422,isopropylAlcohol
6,1710898,31.206234,9.118575,28.886015,9828.009766,isopropylAlcohol
7,1710953,31.113073,9.119353,30.514675,26644.462891,isopropylAlcohol
0,1713568,30.198315,9.116692,34.09655,8376.962891,isopropylAlcohol
1,1713622,30.226507,9.116742,32.830257,12174.244141,isopropylAlcohol
2,1713677,30.503305,9.118159,33.033123,12321.910156,isopropylAlcohol
3,1713732,30.662191,9.119231,31.314102,7864.340332,isopropylAlcohol
4,1713788,31.614395,9.121839,28.227823,5684.846191,isopropylAlcohol
5,1713843,31.376688,9.120031,30.159575,8842.22168,isopropylAlcohol
6,1713898,31.218817,9.118833,28.681723,5934.718262,isopropylAlcohol
7,1713953,31.128393,9.11935,30.274277,14862.981445,isopropylAlcohol
0,1716568,30.203342,9.116502,33.217834,6412.825684,isopropylAlcohol
1,1716622,30.223959,9.116668,31.995159,10547.132812,isopropylAlcohol
2,1716677,30.508371,9.118015,32.019436,9495.548828,isopropylAlcohol
3,1716732,30.664719,9.119039,30.264669,7039.155273,isopropylAlcohol
4,1716788,31.647177,9.122068,27.70586,6182.380371,isopropylAlcohol
5,1716843,31.381739,9.11989,29.630463,9947.155273,isopropylAlcohol
6,1716898,31.216303,9.118795,28.465359,7661.000488,isopropylAlcohol
7,1716953,31.128393,9.11944,30.094606,20349.761719,isopropylAlcohol
0,1719568,30.215902,9.116546,33.224731,10464.355469,isopropylAlcohol
1,1719622,30.226507,9.11653,31.984074,13422.818359,isopropylAlcohol
2,1719677,30.513437,9.118016,31.912058,12981.744141,isopropylAlcohol
3,1719732,30.659662,9.118982,30.119646,8409.987305,isopropylAlcohol
4,1719788,31.61944,9.12175,27.571306,5684.846191,isopropylAlcohol
5,1719843,31.384266,9.120075,29.405922,8409.987305,isopropylAlcohol
6,1719898,31.206234,9.118681,28.580849,6004.878906,isopropylAlcohol
7,1719953,31.120733,9.119378,30.009785,14638.609375,isopropylAlcohol
0,1722568,30.22344,9.116236,33.510384,14115.571289,isopropylAlcohol
1,1722622,30.234142,9.116505,32.205814,15786.876953,isopropylAlcohol
2,1722677,30.51597,9.117906,32.145126,16727.652344,isopropylAlcohol
3,1722732,30.657131,9.118999,30.258432,10097.822266,isopropylAlcohol
4,1722788,31.632046,9.121917,27.390705,5684.846191,isopropylAlcohol
5,1722843,31.379211,9.119746,29.3269,9818.962891,isopropylAlcohol
6,1722898,31.198685,9.118674,28.32548,6439.927734,isopropylAlcohol
7,1722953,31.113073,9.119247,29.857777,16926.738281,isopropylAlcohol
0,1725568,30.21339,9.116281,33.74345,14096.916016,isopropylAlcohol
1,1725622,30.223959,9.116421,32.420521,14749.942383,isopropylAlcohol
2,1725677,30.505838,9.117706,32.434299,16886.542969,isopropylAlcohol
3,1725732,30.654606,9.118909,30.458614,9272.674805,isopropylAlcohol
4,1725788,31.609354,9.121819,27.284365,5684.846191,isopropylAlcohol
5,1725843,31.381739,9.119853,29.327118,8613.728516,isopropylAlcohol
6,1725898,31.206234,9.118523,28.071844,5684.846191,isopropylAlcohol
7,1725953,31.118183,9.119323,29.71825,14333.707031,isopropylAlcohol
0,1728568,30.215902,9.116106,33.852264,15466.40918,isopropylAlcohol
1,1728622,30.223959,9.116615,32.443241,16753.925781,isopropylAlcohol
2,1728677,30.513437,9.118052,32.514751,17669.794922,isopropylAlcohol
3,1728732,30.644489,9.119256,30.440998,10097.822266,isopropylAlcohol
4,1728788,31.629526,9.12224,27.038887,5684.846191,isopropylAlcohol
5,1728843,31.381739,9.120004,29.153263,9632.750977,isopropylAlcohol
6,1728898,31.228886,9.119175,27.748257,6193.148926,isopropylAlcohol
7,1728953,31.123287,9.11908,29.495003,16701.460938,isopropylAlcohol
0,1731568,30.203342,9.116485,33.959694,14821.676758,isopropylAlcohol
1,1731622,30.223959,9.116879,32.676319,17907.107422,isopropylAlcohol
2,1731677,30.513437,9.118161,32.794174,21828.103516,isopropylAlcohol
3,1731732,30.659662,9.119534,30.855124,12895.425781,isopropylAlcohol
4,1731788,31.606831,9.122427,27.851427,8968.610352,isopropylAlcohol
5,1731843,31.364059,9.120149,30.006151,16036.081055,isopropylAlcohol
6,1731898,31.198685,9.119216,28.558039,9809.932617,isopropylAlcohol
7,1731953,31.102863,9.119487,30.333803,28400.265625,isopropylAlcohol
0,1734568,30.203342,9.116642,33.599724,8783.969727,isopropylAlcohol
1,1734622,30.218868,9.116942,32.397327,12695.893555,isopropylAlcohol
2,1734677,30.503305,9.118216,32.513794,12965.963867,isopropylAlcohol
3,1734732,30.649546,9.11951,30.619797,8292.303711,isopropylAlcohol
4,1734788,31.599264,9.12228,28.14357,5684.846191,isopropylAlcohol
5,1734843,31.361532,9.120341,30.090515,9083.167969,isopropylAlcohol
6,1734898,31.173517,9.119295,29.066601,7186.166504,isopropylAlcohol
7,1734953,31.079885,9.11964,30.641161,17655.171875,isopropylAlcohol
0,1737568,30.195805,9.116391,33.68462,14618.546875,isopropylAlcohol
1,1737623,30.206141,9.116854,32.62344,17967.433594,isopropylAlcohol
2,1737677,30.503305,9.118033,32.473919,17481.5625,isopropylAlcohol
3,1737732,30.644489,9.119613,30.703018,10958.904297,isopropylAlcohol
4,1737788,31.606831,9.122409,27.928707,6623.887207,isopropylAlcohol
5,1737843,31.353954,9.120278,29.875641,11379.800781,isopropylAlcohol
6,1737898,31.171001,9.119485,28.905203,7727.602051,isopropylAlcohol
7,1737953,31.06712,9.119628,30.459915,21052.630859,isopropylAlcohol
0,1740568,30.180731,9.116644,33.871704,15245.354492,isopropylAlcohol
1,1740622,30.20105,9.116901,32.862007,20233.955078,isopropylAlcohol
2,1740677,30.510904,9.118305,32.79393,21390.375,isopropylAlcohol
3,1740732,30.649546,9.119546,31.055429,14450.214844,isopropylAlcohol
4,1740788,31.5917,9.122276,28.347681,9337.613281,isopropylAlcohol
5,1740843,31.356482,9.120294,30.389336,16597.509766,isopropylAlcohol
6,1740899,31.183584,9.119324,29.212135,10836.4375,isopropylAlcohol
7,1740953,31.079885,9.119534,30.87788,30039.896484,isopropylAlcohol
0,1743568,30.175705,9.116711,34.094337,16108.734375,isopropylAlcohol
1,1743622,30.190866,9.116905,33.157513,20725.388672,isopropylAlcohol
2,1743677,30.503305,9.118159,33.1189,25004.882812,isopropylAlcohol
3,1743732,30.641958,9.119719,31.469217,16012.008789,isopropylAlcohol
4,1743788,31.579092,9.122307,29.084993,12307.692383,isopropylAlcohol
5,1743843,31.359005,9.120363,31.069427,21220.158203,isopropylAlcohol
6,1743898,31.165966,9.119587,29.902508,13813.943359,isopropylAlcohol
7,1743953,31.064569,9.119661,31.475599,36178.632812,isopropylAlcohol
0,1746568,30.160633,9.116911,34.161575,17241.378906,isopropylAlcohol
1,1746622,30.185772,9.117074,33.294056,22980.251953,isopropylAlcohol
2,1746677,30.490643,9.11836,33.335194,27645.789062,isopropylAlcohol
3,1746732,30.634373,9.119785,31.788565,18773.833984,isopropylAlcohol
4,1746788,31.576569,9.12261,29.703936,15845.505859,isopropylAlcohol
5,1746844,31.341328,9.120528,31.556961,25979.296875,isopropylAlcohol
6,1746898,31.148352,9.11936,30.455706,17089.453125,isopropylAlcohol
7,1746953,31.036488,9.119704,31.9097,42440.316406,isopropylAlcohol
0,1749568,30.145557,9.117093,34.326286,14050.494141,isopropylAlcohol
1,1749622,30.170498,9.117175,33.435455,19987.507812,isopropylAlcohol
2,1749677,30.475445,9.118432,33.494194,22881.658203,isopropylAlcohol
3,1749732,30.624258,9.119885,31.984484,15073.009766,isopropylAlcohol
4,1749788,31.556396,9.122709,30.121979,13397.530273,isopropylAlcohol
5,1749843,31.321121,9.120621,31.823086,23568.404297,isopropylAlcohol
6,1749898,31.135769,9.119645,30.853718,16558.861328,isopropylAlcohol
7,1749953,31.000744,9.119439,32.179211,41410.546875,isopropylAlcohol
0,1752568,30.120434,9.116812,34.455727,15952.143555,isopropylAlcohol
1,1752622,30.152679,9.116977,33.616798,19512.195312,isopropylAlcohol
2,1752677,30.455185,9.118304,33.532375,22099.447266,isopropylAlcohol
3,1752732,30.611614,9.119788,32.084644,13867.822266,isopropylAlcohol
4,1752788,31.551352,9.122437,30.054277,9137.635742,isopropylAlcohol
5,1752843,31.298389,9.120325,31.706871,16443.988281,isopropylAlcohol
6,1752898,31.12067,9.119314,30.801687,10641.835938,isopropylAlcohol
7,1752953,30.98032,9.119275,32.040817,26218.763672,isopropylAlcohol
